word,count
handle,80312970
shot,80307075
formula,80224325
evil,80044431
web,79986571
trip,79923373
dangerous,79898425
accordingly,79843037
interstate,79833155
dog,79713359
induced,79537020
intent,79528831
pub,79517497
repeated,79514268
draft,79446254
touch,79400391
fifteen,79349163
permission,79302150
partnership,79264205
promise,79256481
lewis,79247380
sequence,79235392
option,79033913
manufacture,78930379
independence,78900785
accomplished,78888062
ideal,78863659
sub,78812359
panel,78736192
eventually,78689855
spot,78648149
gift,78564296
meat,78562920
evident,78504363
jack,78482777
bright,78383612
desirable,78278668
tested,78261913
abstract,78179581
clark,78157363
originally,78116762
maryland,78106635
covering,78036220
serving,78030660
challenge,78028648
sunday,78013253
truck,77970910
turning,77912563
consequently,77885702
resolved,77789209
pair,77739182
shift,77694210
print,77634655
formerly,77618165
elsewhere,77610728
leads,77607947
biological,77512242
seeing,77473851
enterprise,77440515
taylor,77438056
fat,77362089
customer,77318934
partial,77295810
infection,77269177
cable,77239797
therein,77228482
newspaper,77227802
preferred,77192909
roll,77148064
baby,77129874
mention,77119972
novel,77110004
slight,77092876
truly,77041586
diagnosis,77011800
assist,76972778
min,76922389
sweet,76912425
considering,76861434
associate,76814196
acute,76653788
surplus,76588044
chemistry,76481967
registered,76420359
prepare,76393772
pension,76233019
baltimore,76177441
retail,76153447
arthur,76136063
tradition,76095789
heaven,76094769
transition,76094587
decline,76063126
stability,76001310
interaction,75986850
petroleum,75958587
elementary,75943668
liable,75910441
discovery,75905021
root,75898586
prevention,75837464
sitting,75779989
driven,75735654
worker,75604336
devoted,75567127
grace,75562003
contractor,75484729
probability,75457951
crisis,75439123
sharp,75434059
snow,75358901
terminal,75354989
naturally,75262856
afternoon,75141320
examine,75134990
banking,75111323
conversation,75085004
pollution,75036482
basin,74824480
tendency,74818803
calendar,74818693
reflect,74804348
separation,74772605
circulation,74745159
samuel,74662317
classified,74629158
struggle,74581534
happen,74472176
strange,74400948
couple,74399340
caught,74316181
enable,74287969
payable,74205238
queen,74204950
outer,74181351
harbor,74097411
quick,74068954
colonel,74056598
discrimination,74013790
join,73977253
supporting,73939639
proceed,73918345
vast,73910689
thermal,73907761
eat,73904492
exclusive,73839304
song,73798712
weak,73712854
intellectual,73707741
poetry,73658122
electron,73622366
obviously,73622154
valid,73571421
extending,73537290
automatic,73397753
atmosphere,73384029
definite,73377982
prince,73350396
divine,73295112
lose,73187107
rome,73183577
elizabeth,73109800
league,73088470
objection,73086504
peak,73038834
weekly,72983419
mainly,72898384
empire,72894172
sit,72879873
psychological,72879692
striking,72838543
valve,72795313
scott,72779172
louisiana,72764525
escape,72764226
ore,72682078
wealth,72656004
transaction,72614722
competitive,72585893
binding,72570877
conversion,72493883
consequence,72417524
favorable,72407521
essentially,72365539
voltage,72363048
santa,72297983
taxable,72257865
regulatory,72236257
lincoln,72214349
millions,72201988
statutory,72187667
guilty,72152508
scheme,72144306
fail,72112486
supervision,72085631
canadian,72084836
walter,72077819
decide,71921264
italian,71863010
acceptance,71771653
knowing,71741918
calling,71710880
opposed,71636015
eligible,71594988
gradually,71570887
minority,71556893
satisfied,71523080
driving,71458833
reserved,71452275
receipts,71301141
similarly,71298953
unemployment,71289981
completion,71266835
ibid,71262520
accuracy,71228487
prison,71204485
neck,71194079
satisfaction,71187139
flood,71162027
perspective,71101350
grew,71079537
intention,71057680
rent,71039808
normally,70988625
presentation,70977175
muscle,70963788
tank,70912687
screen,70887018
vital,70769981
audience,70730573
furthermore,70687005
teeth,70637742
rubber,70584236
allen,70564232
dinner,70563411
sustained,70556546
wise,70507513
interview,70474456
theoretical,70443244
alaska,70438154
beam,70382358
physics,70199565
contemporary,70132851
width,70121940
onto,70074420
con,70054936
admission,70042446
subcommittee,70017490
customs,70001370
sixty,69945377
stable,69883692
paying,69850524
disability,69761353
begun,69725592
intensity,69719867
shore,69681282
herein,69667076
dose,69665655
automobile,69621285
charter,69571505
mostly,69515049
quiet,69460154
exact,69451231
vary,69410567
partly,69396436
frequent,69294717
assignment,69281510
acre,69072054
hole,69064944
prime,69006185
unusual,68899882
reducing,68839182
pound,68835760
distinction,68791995
kentucky,68784446
raw,68769043
manufacturer,68759427
rank,68743844
thereafter,68735029
bible,68690232
respective,68675637
sodium,68669880
lawrence,68428263
depend,68407012
congressional,68377183
adoption,68337784
aspect,68323274
timber,68313141
taxation,68279812
sensitive,68273426
inquiry,68266687
passenger,68260806
destruction,68249735
wine,68244567
republican,68229826
ton,68208920
rail,68206829
promote,68190959
depending,68186929
thickness,68185662
limitation,68115940
personality,68082966
absolutely,68004117
partner,67999600
cook,67932254
tone,67881335
factory,67881230
deputy,67814141
moderate,67616720
tobacco,67477686
inventory,67420194
sufficiently,67405040
alexander,67378984
annually,67317440
colored,67304938
effectively,67242280
spend,67207710
chronic,67181928
rice,67175959
forming,67165794
reply,67080570
adjacent,67041722
probable,67008534
realize,66980625
citizen,66941016
bird,66814987
anderson,66794235
recover,66769630
advisory,66723770
hit,66692523
revealed,66638008
rain,66615159
cup,66508257
effectiveness,66493082
occasionally,66482171
evolution,66464752
communist,66457858
liberal,66415454
oxford,66391172
conventional,66382555
daniel,66382304
axis,66382279
border,66281586
rising,66261965
strain,66196556
collective,66122337
bought,66100055
host,66056673
deed,66039270
guidance,66030774
criticism,65970963
subsequently,65937323
pending,65908647
ward,65844926
sick,65844911
gun,65839608
golden,65827714
furnish,65778376
farmer,65690413
trained,65573703
solar,65565972
quarterly,65541824
skill,65509489
proceeds,65502593
thoroughly,65496470
wheel,65493479
depression,65492289
entrance,65416319
petitioner,65272906
penalty,65262055
howard,65148961
wear,65118894
incident,65104055
beneath,65089925
namely,65084962
surgery,65025228
functional,64972404
discretion,64942036
dust,64923769
visible,64879249
profession,64872883
prayer,64806088
emotional,64793569
priority,64766710
assumption,64704903
smooth,64697035
recording,64686120
duration,64667420
headquarters,64658990
teach,64645290
offering,64602878
climate,64591086
identical,64577897
wonder,64558882
receipt,64467473
shell,64395350
par,64388357
row,64386091
resident,64375741
expert,64373898
encourage,64363345
harry,64338687
coffee,64280780
declaration,64264970
miscellaneous,64247481
grass,64024418
commander,64017520
disposal,64011791
abroad,63977309
conviction,63974276
fishing,63957160
sixth,63859603
optical,63837678
disposition,63798611
suffering,63792248
bishop,63756018
entering,63721667
furniture,63656423
intermediate,63609857
stocks,63609023
voting,63597341
dream,63591235
ministry,63495290
worse,63457438
matrix,63447339
rear,63291548
fault,63251766
lumber,63239305
taste,63222738
hydrogen,63208368
glad,63207344
soc,63165084
enjoy,63130968
franklin,63079422
struck,63062916
tom,63048544
constantly,63038667
attend,62985515
virtue,62920253
feeding,62756938
democracy,62622509
wholly,62607158
negro,62596026
dynamic,62458338
ultimate,62414003
compare,62399389
installation,62385220
decree,62341675
perfectly,62323766
executed,62259468
debate,62257712
remarkable,62256207
involve,62253893
lying,62222796
harvard,62186502
correspondence,62186028
era,62181113
ion,62095423
poverty,62043275
fashion,62029445
kill,62024152
shipping,61973516
horizontal,61962250
analyses,61955395
commitment,61877156
plastic,61873409
thee,61838919
temple,61798317
reasonably,61778111
comparative,61754771
driver,61749864
define,61714089
nitrogen,61692234
fighting,61617040
arizona,61590511
ear,61569534
junior,61518630
reflected,61456367
francis,61445412
absorption,61410381
prominent,61308285
plasma,61304296
pilot,61272235
bus,61253338
availability,61200054
metropolitan,61159434
pine,61127810
isolated,61065246
province,61032652
trustee,61031924
threat,61008348
dance,60984942
participate,60940473
successfully,60932097
surrounding,60918852
contribute,60903906
chart,60874959
adverse,60794088
blind,60767970
treat,60742986
certified,60682028
regardless,60673300
mounted,60609610
sky,60447203
reaching,60442925
excessive,60435631
alabama,60424185
link,60385380
ford,60340250
closer,60295848
considerably,60275007
oklahoma,60268208
typically,60260817
recreation,60248456
mexican,60204724
aggregate,60161478
digital,60147151
random,60074662
younger,60040371
thanks,60017847
spending,59918093
clothing,59870041
wet,59806900
smile,59783690
drink,59771184
afford,59767108
mathematics,59763776
warrant,59704657
spectrum,59679631
occupation,59643602
raising,59582527
remote,59560682
tariff,59542879
affecting,59534819
arise,59518024
currency,59504845
gulf,59500260
measuring,59466730
restricted,59457123
privilege,59402538
empty,59218229
underlying,59187891
shock,59166401
wisdom,59149140
taxpayer,59114565
consciousness,59113334
custom,59077548
orange,58953689
recommendation,58922460
recall,58860462
sin,58856695
thereto,58810878
yard,58807397
voluntary,58798686
architecture,58777452
circular,58729889
painting,58694245
saving,58618804
seriously,58606664
liver,58600419
telling,58543804
cloth,58530653
wing,58518686
shaft,58483773
moore,58480614
poet,58393213
framework,58324955
strategic,58323522
illness,58290808
northwest,58241494
musical,58221407
respond,58178520
orleans,58178409
rarely,58165789
silence,58117683
lieutenant,58093748
steady,58085137
differential,58064081
utah,58045653
video,58035246
increasingly,58020003
win,58018664
healthy,58011006
diet,57980660
varied,57933725
mount,57919539
lateral,57907044
mobile,57860301
pump,57841153
atomic,57816470
shaped,57796323
lots,57789702
governing,57774361
aged,57751462
wildlife,57742846
shoulder,57707310
impression,57683981
remedy,57676161
bulk,57663149
confirmed,57649033
memorial,57639342
trend,57627911
absent,57600144
joy,57592175
fever,57569751
moon,57568641
insured,57561395
murder,57561017
package,57558450
dam,57541736
colors,57496689
translation,57454929
domain,57426195
aluminum,57419308
candidate,57328568
kitchen,57297625
lawyer,57275357
turns,57257066
pool,57202904
